[0, 0, 0.0, 0, 0.0005657724434077137, 0.0147705078125]
[0, 0, 0.0, 0, 0.000559194300037164, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005580680359394179, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005590588975269182, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005569342144970166, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005572082671692701, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005535410018637776, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005523622204354927, 0.0147705078125]
[0, 0, 0.0, 0, 0.00055102170060534, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005483404724998812, 0.0147705078125]
[0, 423.0011820314454, 928.1909195492899, 0, 0.0005469304883581961, 0.0147705078125]
[0, 461.45530661159376, 532.2960375855663, 0, 0.0005495499853467586, 0.0147705078125]
[0, 448.3859944289072, 459.72048312674684, 0, 0.0005506908501638063, 0.0147705078125]
[0, 478.56556499606194, 527.5005654317989, 0, 0.0005498484285174619, 0.0147705078125]
[0, 357.0, 413.3123396945046, 0, 0.0005489357795099585, 0.0147705078125]
[0, 661.3093073592719, 717.975164345361, 0, 0.0005498261816466033, 0.0147705078125]
[0, 1515.5230120324798, 1606.9750722670747, 0, 0.0005494372784227565, 0.0147705078125]
[0, 557.1543771702776, 590.9474759671626, 1, 0.0005492862834725328, 0.0147705078125]
[0, 3.0, 7.0, 0, 0.0005477905105655249, 0.0147705078125]
[0, 448.2945460297281, 529.958165922639, 0, 0.0005496045157649923, 0.0147705078125]
[0, 421.50326214633264, 451.3127796606785, 0, 0.0005504566085107967, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005558151146215333, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005530230937046395, 0.0147705078125]
[0, 0, 0.0, 0, 0.000546600858419581, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005430024526132245, 0.0147705078125]
[0, 0, 0.0, 0, 0.0005513996345434042, 0.015411376953125]
[2, 0, 0.0, 0, 0.0005807586856510328, 0.015411376953125]
[5, 0, 0.0, 0, 0.0005773919837670691, 0.015411376953125]
[4, 0, 0.0, 0, 0.0005746031567000286, 0.015411376953125]
[2, 749.2129203370695, 939.1538515497684, 0, 0.0005716278062681379, 0.015411376953125]
[0, 38.58756276314948, 57.48528137423857, 0, 0.0005679164518322647, 0.015411376953125]
[0, 482.9254600867509, 592.9485553611855, 0, 0.0005634724781448236, 0.015411376953125]
[0, 645.263512063095, 1166.3793655806871, 0, 0.0005609647496263635, 0.015411376953125]
[0, 261.1225765804252, 447.75251313396893, 0, 0.0005583698713509202, 0.015411376953125]
[0, 258.549801779077, 305.0593936036037, 0, 0.0005540256296457509, 0.015411376953125]
[2, 868.2695434022778, 894.8809547060781, 0, 0.0005516268013174304, 0.015411376953125]
[3, 510.46841234301655, 538.0414338998178, 0, 0.0005490691547275837, 0.015411376953125]
[1, 242.26019070412704, 310.3006508721543, 0, 0.0005461967576329953, 0.015411376953125]
[0, 50.96076922496363, 77.24264068711929, 0, 0.000541955984513694, 0.015411376953125]
[0, 207.38611332488009, 277.2054702685272, 0, 0.0005390244515536335, 0.015411376953125]
[3, 0, 0.0, 0, 0.0005367546548037046, 0.015411376953125]
[0, 514.3267443950392, 571.8392118415566, 0, 0.0005356517100095021, 0.01605224609375]
[0, 429.3774563248518, 504.5850539834873, 0, 0.0005365433175386865, 0.01605224609375]
[0, 275.0018181758077, 278.8468544807033, 0, 0.0005361145558739513, 0.01605224609375]
[0, 399.2492955535426, 462.2272878529866, 0, 0.0005330250841948007, 0.01605224609375]
[0, 178.33115263464205, 934.1366741608326, 0, 0.0005302238873239924, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005310539705536233, 0.01605224609375]
[0, 16.492422502470642, 28.82842712474619, 0, 0.0005297317764012883, 0.01605224609375]
[0, 0.0, 0.0, 0, 0.0005281570949591697, 0.01605224609375]
[0, 0, 0.0, 0, 0.000526187179180292, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005249908224295919, 0.01605224609375]
[0, 107.71258050942797, 128.3903969100505, 0, 0.0005246923097129007, 0.01605224609375]
[0, 123.1990259701756, 170.68866139190928, 0, 0.0005273483652466573, 0.01605224609375]
[0, 445.5333881989093, 465.07773109749894, 0, 0.0005264952129999335, 0.01605224609375]
[0, 58.52349955359813, 69.14213562373095, 0, 0.0005270158852008555, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005265207844211252, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005273678467134247, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005260735218014036, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005289479332455134, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005275094245811064, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005266838454822253, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005270446944322266, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005260340567181667, 0.01605224609375]
[0, 0, 0.0, 0, 0.0005243370234776575, 0.01605224609375]
[0, 244.59762877019065, 922.1130739139799, 0, 0.0005249424388681888, 0.01605224609375]
[5, 0, 0.0, 0, 0.0005245602506791805, 0.01605224609375]
[9, 0, 0.0, 0, 0.0005251658426533882, 0.01605224609375]
[1, 0, 0.0, 0, 0.0005251250392856796, 0.01605224609375]
[0, 797.5625367330138, 904.53583107526, 0, 0.0005266065692441455, 0.01605224609375]
[0, 107.96758772891057, 120.92798007771529, 0, 0.0005263148208619302, 0.01605224609375]
[0, 0.0, 0.0, 0, 0.0005246510020399515, 0.01605224609375]
[0, 469.834013242975, 488.8178635152493, 0, 0.0005227529477488897, 0.01605224609375]
[0, 259.64976410541954, 456.65352198997016, 0, 0.000521313669087396, 0.01605224609375]
[0, 143.54441821262157, 327.55582098326374, 0, 0.0005197054282218107, 0.01605224609375]
[0, 328.2499047981583, 356.0988973449756, 0, 0.0005195064247412839, 0.01605224609375]
[0, 315.02539580167183, 325.65632604665205, 0, 0.0005315588430099851, 0.01727294921875]
[0, 0, 0.0, 0, 0.000535486288197448, 0.01727294921875]
[0, 0, 0.0, 0, 0.0005375317771706665, 0.01727294921875]
[0, 0, 0.0, 0, 0.0005359994750495197, 0.01727294921875]
[0, 0, 0.0, 0, 0.0005345781889735595, 0.01727294921875]
[0, 0, 0.0, 0, 0.0005348223110235488, 0.01727294921875]
[0, 0, 0.0, 0, 0.0005334010563398662, 0.01727294921875]
[0, 0, 0.0, 0, 0.000532167774216835, 0.01727294921875]
[0, 0, 0.0, 0, 0.0005312168186154291, 0.01727294921875]
[0, 1047.1265444061669, 1196.9837940207028, 0, 0.0005316464151915919, 0.01727294921875]
[0, 13.038404810405298, 14.0, 0, 0.00053035278064584, 0.01727294921875]
[0, 19.4164878389476, 25.0, 0, 0.0005290148641136588, 0.01727294921875]
[0, 554.0866358251208, 618.9529055192129, 0, 0.0005278791096403154, 0.01727294921875]
[0, 321.024921150991, 346.80101252589867, 0, 0.0005274333496761181, 0.01727294921875]
[0, 620.4425839672838, 643.4195692285404, 0, 0.000526317126706665, 0.01727294921875]
[0, 146.102703602637, 247.96428012064484, 0, 0.000525105194375821, 0.01727294921875]
[0, 354.1708627202413, 358.4331238483537, 0, 0.0005238684913881511, 0.01727294921875]
[0, 253.17977802344325, 803.217214301259, 0, 0.000522380066779586, 0.01727294921875]
[0, 0, 0.0, 0, 0.0005220046423157918, 0.019500732421875]
